"id","batch_id","student_id","coach_id","date","status","check_in","check_out","marked_by","session_period","remarks"
"at_00843","b_mwf_orange_c5","st_alina_yalla","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00844","b_mwf_orange_c5","st_aarush_sanghvi","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00845","b_mwf_orange_c5","st_meera_vivek","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00846","b_mwf_orange_c5","st_krisha_desai","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00847","b_mwf_orange_c5","st_aarshiv_karla","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00848","b_mwf_orange_c5","st_aroush_mehta","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00849","b_mwf_orange_c5","st_ivanka_chouhan","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00850","b_mwf_orange_c5","st_aarav_sanghvi","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00851","b_mwf_red_c6","st_shaurya_kothari","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00852","b_mwf_red_c6","st_aarav_heble","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00853","b_mwf_red_c6","st_aveer_vasant","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00854","b_mwf_red_c6","st_alyssa_modawalla","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00855","b_mwf_red_c6","st_aveera_rathod","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00856","b_mwf_red_c6","st_alyza_jhaveri","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00857","b_mwf_red_c6","st_aryaveer_rathod","coach-1","2026-08-14","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00858","b_mwf_red_c6","st_ananya_dodhia","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00859","b_mwf_red_c6","st_divyansh_bhatija","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00860","b_mwf_red_c6","st_arya_mehta","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00861","b_mwf_red_c6","st_agastya_kalra","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00862","b_mwf_red_c6","st_kiara_shah","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00863","b_mwf_green_c3","st_zain_guzman","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00864","b_mwf_green_c3","st_avyaan_barot","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00865","b_mwf_fit_a","st_hrivaan_mehta","coach-1","2026-08-14","ABSENT","06:00","08:00","coach_fitness","full_day",""
"at_00866","b_mwf_fit_a","st_arjun_arya","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00867","b_mwf_fit_a","st_dev_karnik","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00868","b_mwf_fit_a","st_zahaan_sachdeva","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00869","b_mwf_fit_a","st_riddhima_shah","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00870","b_mwf_fit_a","st_ayaan_salot","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00871","b_mwf_fit_b","st_siddhanth_dsouza","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00872","b_mwf_fit_b","st_aarush_khanna","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00873","b_mwf_fit_b","st_aadvik_khanna","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00874","b_mwf_fit_b","st_kaisha_mehta","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00875","b_mwf_fit_b","st_arhaan_dutt","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00876","b_mwf_fit_b","st_kimaya_katyal","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00877","b_tts_int_c3","st_aarohi_singhal","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00878","b_tts_int_c4","st_amaira_chauhan","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00879","b_tts_int_c4","st_arjun_choudhary","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00880","b_tts_int_c5","st_hrivaan_mehta","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00881","b_tts_int_c5","st_siddharth_dsouza","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00882","b_tts_int_c5","st_vivaan_mehra","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00883","b_tts_int_c5","st_kimaya_katyal","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00884","b_tts_green_c5","st_inez_mehra","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00885","b_tts_green_c5","st_vrahad_arora","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00886","b_tts_green_c5","st_aksania_atal","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00887","b_tts_green_c5","st_arjun_shah","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00888","b_tts_green_c5","st_shivya_poddar","coach-1","2026-08-15","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_00889","b_tts_green_c5","st_ayaan_sheth","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00890","b_tts_green_c5","st_arhaan_sanghvi","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00891","b_tts_green_c5","st_ananya_rajani","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00892","b_tts_green_c5","st_vivaan_oza","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00893","b_tts_green_c5","st_vihaan_vasant","coach-1","2026-08-15","EXCUSED","06:00","08:00","coach_karan","full_day",""
"at_00894","b_tts_green_c6","st_amara_yalla","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00895","b_tts_green_c6","st_ahaan_kewalramani","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00896","b_tts_green_c6","st_viana_shah","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00897","b_tts_red_c6","st_ivana_ganeriwal","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00898","b_tts_red_c6","st_kavir_chopra","coach-1","2026-08-15","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00899","b_tts_red_c6","st_ariaan_khandelwal","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00900","b_tts_red_c6","st_kianna_jain","coach-1","2026-08-15","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00901","b_tts_red_c6","st_zayn_winston","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00902","b_tts_red_c6","st_parth_mehta","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00903","b_tts_red_c6","st_avish_shah","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00904","b_tts_red_c6","st_anaiza_jhaveri","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00905","b_tts_red_c6","st_shauraya_sekhani","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00906","b_tts_red_c6","st_nihira_desai","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00907","b_tts_red_c6","st_kaira_vajifdar","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00908","b_tts_red_c6","st_sohana_chandanani","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00909","b_tts_fit_c6","st_amara_yalla","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00910","b_tts_fit_c6","st_viana_shah","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00911","b_tts_fit_c6","st_aarohi_singhal","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00912","b_wk_u8_230","st_prashi_iyer","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00913","b_wk_u8_230","st_tanuj_gupte","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00914","b_wk_u8_230","st_shivaay_ruia","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00915","b_wk_u8_230","st_vansh_katari","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00916","b_wk_u8_230","st_prabhit_kanakia","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00917","b_wk_8p_230","st_ziana_vora","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00918","b_wk_8p_230","st_naavya_desai","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00919","b_wk_u8_330","st_sasha_saini","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00920","b_wk_u8_330","st_shivan_chauhan","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00921","b_wk_u8_330","st_advait_parekh","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00922","b_wk_u8_330","st_rada_saran_koshcheeva","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00923","b_wk_u8_330","st_maahi_pabari","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00924","b_wk_u8_330","st_dhven_mukhi","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00925","b_wk_8p_330","st_kyra_golcha","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00926","b_wk_8p_330","st_aditya_kapadia","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00927","b_wk_8p_330","st_ananya_kapadia","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00928","b_wk_8p_330","st_rehaan_merchant","coach-1","2026-08-15","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00929","b_wk_u8_230","st_prashi_iyer","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00930","b_wk_u8_230","st_tanuj_gupte","coach-1","2026-08-16","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00931","b_wk_u8_230","st_shivaay_ruia","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00932","b_wk_u8_230","st_vansh_katari","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00933","b_wk_u8_230","st_prabhit_kanakia","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00934","b_wk_8p_230","st_ziana_vora","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00935","b_wk_8p_230","st_naavya_desai","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00936","b_wk_u8_330","st_sasha_saini","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00937","b_wk_u8_330","st_shivan_chauhan","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00938","b_wk_u8_330","st_advait_parekh","coach-1","2026-08-16","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00939","b_wk_u8_330","st_rada_saran_koshcheeva","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00940","b_wk_u8_330","st_maahi_pabari","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00941","b_wk_u8_330","st_dhven_mukhi","coach-1","2026-08-16","LATE","06:00","08:00","coach_sunil","full_day",""
"at_00942","b_wk_8p_330","st_kyra_golcha","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00943","b_wk_8p_330","st_aditya_kapadia","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00944","b_wk_8p_330","st_ananya_kapadia","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00945","b_wk_8p_330","st_rehaan_merchant","coach-1","2026-08-16","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00946","b_mwf_adv_c2","st_kaisha_mehta","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00947","b_mwf_adv_c2","st_arhaan_dutt","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00948","b_mwf_adv_c2","st_siddharth_dsouza","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00949","b_mwf_adv_c2","st_hrivaan_mehta","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00950","b_mwf_adv_c3","st_aarush_khanna","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00951","b_mwf_adv_c3","st_aadvik_khanna","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00952","b_mwf_adv_c3","st_thiyaan_manik","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00953","b_mwf_adv_c3","st_arjun_moorthy","coach-1","2026-08-17","LATE","06:00","08:00","coach_nanu","full_day",""
"at_00954","b_mwf_adv_c4","st_abir_sukhani","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00955","b_mwf_adv_c4","st_yuvaan_bajaj","coach-1","2026-08-17","EXCUSED","06:00","08:00","coach_santosh","full_day",""
"at_00956","b_mwf_adv_c5","st_kabir_ludhani","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00957","b_mwf_adv_c5","st_ayaan_salot","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00958","b_mwf_adv_c5","st_vivaan_mehra","coach-1","2026-08-17","LATE","06:00","08:00","coach_anil","full_day",""
"at_00959","b_mwf_adv_c5","st_dev_karnik","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00960","b_mwf_advgrn_c6","st_arjun_arya","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00961","b_mwf_advgrn_c6","st_aarav_chandra","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00962","b_mwf_orange_c5","st_aalya_saini","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00963","b_mwf_orange_c5","st_alina_yalla","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00964","b_mwf_orange_c5","st_aarush_sanghvi","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00965","b_mwf_orange_c5","st_meera_vivek","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00966","b_mwf_orange_c5","st_krisha_desai","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00967","b_mwf_orange_c5","st_aarshiv_karla","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00968","b_mwf_orange_c5","st_aroush_mehta","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00969","b_mwf_orange_c5","st_ivanka_chouhan","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00970","b_mwf_orange_c5","st_aarav_sanghvi","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00971","b_mwf_red_c6","st_shaurya_kothari","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00972","b_mwf_red_c6","st_aarav_heble","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00973","b_mwf_red_c6","st_aveer_vasant","coach-1","2026-08-17","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00974","b_mwf_red_c6","st_alyssa_modawalla","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00975","b_mwf_red_c6","st_aveera_rathod","coach-1","2026-08-17","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00976","b_mwf_red_c6","st_alyza_jhaveri","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00977","b_mwf_red_c6","st_aryaveer_rathod","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00978","b_mwf_red_c6","st_ananya_dodhia","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00979","b_mwf_red_c6","st_divyansh_bhatija","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00980","b_mwf_red_c6","st_arya_mehta","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00981","b_mwf_red_c6","st_agastya_kalra","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00982","b_mwf_red_c6","st_kiara_shah","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00983","b_mwf_green_c3","st_zain_guzman","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00984","b_mwf_green_c3","st_avyaan_barot","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00985","b_mwf_fit_a","st_hrivaan_mehta","coach-1","2026-08-17","LATE","06:00","08:00","coach_fitness","full_day",""
"at_00986","b_mwf_fit_a","st_arjun_arya","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00987","b_mwf_fit_a","st_dev_karnik","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00988","b_mwf_fit_a","st_zahaan_sachdeva","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00989","b_mwf_fit_a","st_riddhima_shah","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00990","b_mwf_fit_a","st_ayaan_salot","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00991","b_mwf_fit_b","st_siddhanth_dsouza","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00992","b_mwf_fit_b","st_aarush_khanna","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00993","b_mwf_fit_b","st_aadvik_khanna","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00994","b_mwf_fit_b","st_kaisha_mehta","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00995","b_mwf_fit_b","st_arhaan_dutt","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00996","b_mwf_fit_b","st_kimaya_katyal","coach-1","2026-08-17","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00997","b_tts_int_c3","st_aarohi_singhal","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00998","b_tts_int_c4","st_amaira_chauhan","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00999","b_tts_int_c4","st_arjun_choudhary","coach-1","2026-08-18","LATE","06:00","08:00","coach_nanu","full_day",""
"at_01000","b_tts_int_c5","st_hrivaan_mehta","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_01001","b_tts_int_c5","st_siddharth_dsouza","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_01002","b_tts_int_c5","st_vivaan_mehra","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_01003","b_tts_int_c5","st_kimaya_katyal","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_01004","b_tts_green_c5","st_inez_mehra","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01005","b_tts_green_c5","st_vrahad_arora","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01006","b_tts_green_c5","st_aksania_atal","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01007","b_tts_green_c5","st_arjun_shah","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01008","b_tts_green_c5","st_shivya_poddar","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01009","b_tts_green_c5","st_ayaan_sheth","coach-1","2026-08-18","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_01010","b_tts_green_c5","st_arhaan_sanghvi","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01011","b_tts_green_c5","st_ananya_rajani","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01012","b_tts_green_c5","st_vivaan_oza","coach-1","2026-08-18","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_01013","b_tts_green_c5","st_vihaan_vasant","coach-1","2026-08-18","LATE","06:00","08:00","coach_karan","full_day",""
"at_01014","b_tts_green_c6","st_amara_yalla","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_01015","b_tts_green_c6","st_ahaan_kewalramani","coach-1","2026-08-18","LATE","06:00","08:00","coach_karim","full_day",""
"at_01016","b_tts_green_c6","st_viana_shah","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_01017","b_tts_red_c6","st_ivana_ganeriwal","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01018","b_tts_red_c6","st_kavir_chopra","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01019","b_tts_red_c6","st_ariaan_khandelwal","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01020","b_tts_red_c6","st_kianna_jain","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01021","b_tts_red_c6","st_zayn_winston","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01022","b_tts_red_c6","st_parth_mehta","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01023","b_tts_red_c6","st_avish_shah","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01024","b_tts_red_c6","st_anaiza_jhaveri","coach-1","2026-08-18","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_01025","b_tts_red_c6","st_shauraya_sekhani","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01026","b_tts_red_c6","st_nihira_desai","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01027","b_tts_red_c6","st_kaira_vajifdar","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01028","b_tts_red_c6","st_sohana_chandanani","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_01029","b_tts_fit_c6","st_amara_yalla","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_01030","b_tts_fit_c6","st_viana_shah","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_01031","b_tts_fit_c6","st_aarohi_singhal","coach-1","2026-08-18","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_01032","b_mwf_adv_c2","st_kaisha_mehta","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_01033","b_mwf_adv_c2","st_arhaan_dutt","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_01034","b_mwf_adv_c2","st_siddharth_dsouza","coach-1","2026-08-19","ABSENT","06:00","08:00","coach_jagdish","full_day",""
"at_01035","b_mwf_adv_c2","st_hrivaan_mehta","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_01036","b_mwf_adv_c3","st_aarush_khanna","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_01037","b_mwf_adv_c3","st_aadvik_khanna","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_01038","b_mwf_adv_c3","st_thiyaan_manik","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_01039","b_mwf_adv_c3","st_arjun_moorthy","coach-1","2026-08-19","EXCUSED","06:00","08:00","coach_nanu","full_day",""
"at_01040","b_mwf_adv_c4","st_abir_sukhani","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_01041","b_mwf_adv_c4","st_yuvaan_bajaj","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_01042","b_mwf_adv_c5","st_kabir_ludhani","coach-1","2026-08-19","ABSENT","06:00","08:00","coach_anil","full_day",""
"at_01043","b_mwf_adv_c5","st_ayaan_salot","coach-1","2026-08-19","LATE","06:00","08:00","coach_anil","full_day",""
"at_01044","b_mwf_adv_c5","st_vivaan_mehra","coach-1","2026-08-19","EXCUSED","06:00","08:00","coach_anil","full_day",""
"at_01045","b_mwf_adv_c5","st_dev_karnik","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_01046","b_mwf_advgrn_c6","st_arjun_arya","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_01047","b_mwf_advgrn_c6","st_aarav_chandra","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_01048","b_mwf_orange_c5","st_aalya_saini","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01049","b_mwf_orange_c5","st_alina_yalla","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01050","b_mwf_orange_c5","st_aarush_sanghvi","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01051","b_mwf_orange_c5","st_meera_vivek","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01052","b_mwf_orange_c5","st_krisha_desai","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_01053","b_mwf_orange_c5","st_aarshiv_karla","coach-1","2026-08-19","PRESENT","06:00","08:00","coach_karan","full_day",""
